"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"ILMN_1703433",0.667442796377737,9.34987225223196,9.80504119209462,1.08089688217121e-18,2.09576111348407e-17,31.6892721847906,"PLSCR3","phospholipid scramblase 3"
"ILMN_1703433",0.667442796377737,9.34987225223196,9.80504119209462,1.08089688217121e-18,2.09576111348407e-17,31.6892721847906,"TMEM256-PLSCR3","TMEM256-PLSCR3 readthrough (NMD candidate)"
"ILMN_1708906",0.436369030897438,10.3477450245206,9.80086105069794,1.11124487445382e-18,2.15372008659512e-17,31.6618760413423,"CNOT11","CCR4-NOT transcription complex subunit 11"
"ILMN_2044085",0.351194541473192,7.70787616134021,9.79956978691671,1.12078980493326e-18,2.17132936809888e-17,31.6534140434389,"CNOT9","CCR4-NOT transcription complex subunit 9"
"ILMN_1790173",-0.527569829879343,7.1017702632732,-9.79936088228349,1.12234166175623e-18,2.17344542114874e-17,31.6520450703862,NA,NA
"ILMN_3244506",0.410613109923188,8.72172050526804,9.79819755937062,1.13102264211148e-18,2.18935983403405e-17,31.6444218769919,"CRSP8P","mediator complex subunit 27 pseudogene"
"ILMN_2364864",-0.531372066621487,7.20119594959278,-9.7948076470287,1.15670181319386e-18,2.23815174901546e-17,31.6222096883809,"MB","myoglobin"
"ILMN_1746720",0.294061057835941,7.03511167697938,9.79244884047296,1.17491166698113e-18,2.27245696243508e-17,31.606755274622,"TTC39C","tetratricopeptide repeat domain 39C"
"ILMN_1815719",-0.777981002838498,8.7956867881134,-9.7919045588224,1.17915383265036e-18,2.27972954807994e-17,31.6031894306631,"PLCG2","phospholipase C gamma 2"
"ILMN_1718173",-0.857079337619715,7.67005976407216,-9.79160847849019,1.1814678985936e-18,2.28327000100088e-17,31.60124969766,"CDHR2","cadherin related family member 2"
"ILMN_3196019",0.580190271092686,7.71982611334021,9.79109485836218,1.18549290762135e-18,2.29011272881592e-17,31.5978848267192,"SINHCAF","SIN3-HDAC complex associated factor"
"ILMN_1736568",0.388886993977795,8.05538526226804,9.78702172648613,1.21789913281703e-18,2.35175377668098e-17,31.5712026821769,"CASP2","caspase 2"
"ILMN_3246962",-0.374410429304585,7.74012090789175,-9.78337776074262,1.24763711915251e-18,2.40819425978458e-17,31.5473350636487,"SPECC1L","sperm antigen with calponin homology and coiled-coil domains 1 like"
"ILMN_1709741",-0.243481409331776,6.78407472034021,-9.78259841601158,1.25409045384232e-18,2.41966289523473e-17,31.5422308195354,NA,NA
"ILMN_1741736",0.409804793920969,7.75044630630928,9.78053035463235,1.27137641841051e-18,2.45201430777458e-17,31.5286869108493,"DDX28","DEAD-box helicase 28"
"ILMN_1736242",0.605095244083476,7.45647370480412,9.78010663525329,1.27494724891125e-18,2.45789871182279e-17,31.5259120556528,"PLEKHG4","pleckstrin homology and RhoGEF domain containing G4"
"ILMN_1738099",0.406193040449331,7.58134674830928,9.77883830559556,1.28569565751168e-18,2.47760992843225e-17,31.5176062548263,"CAMKMT","calmodulin-lysine N-methyltransferase"
"ILMN_1695414",0.755572830885455,7.72897367734536,9.77858773770741,1.28782972680277e-18,2.4807115185541e-17,31.515965425406,"ASF1B","anti-silencing function 1B histone chaperone"
"ILMN_1767377",-0.493159341350537,7.59888687621134,-9.7780761217573,1.29219807622503e-18,2.4881126638714e-17,31.5126151816692,"GUSBP14","GUSB pseudogene 14"
"ILMN_1906423",0.243582907786442,6.69502118780412,9.77797585710036,1.29305589597187e-18,2.4887510508958e-17,31.5119586198412,NA,NA
"ILMN_1683475",0.697384962235878,10.1209736360155,9.77664534799122,1.30449293361663e-18,2.50974250735275e-17,31.5032462777779,"TOMM40","translocase of outer mitochondrial membrane 40"
"ILMN_1714515",0.538097502139641,8.38390484419588,9.77644538968949,1.30622045113459e-18,2.51204412908316e-17,31.5019369599929,"MRPS12","mitochondrial ribosomal protein S12"
"ILMN_1747020",-0.3613802251221,7.98172263101546,-9.77614825140205,1.30879174991425e-18,2.51596592900182e-17,31.4999913287685,"SGK3","serum/glucocorticoid regulated kinase family member 3"
"ILMN_1747020",-0.3613802251221,7.98172263101546,-9.77614825140205,1.30879174991425e-18,2.51596592900182e-17,31.4999913287685,"C8orf44-SGK3","C8orf44-SGK3 readthrough"
"ILMN_1702140",0.323658136708401,7.08931656635052,9.77323009598646,1.33431328444486e-18,2.56398517762688e-17,31.4808846024399,"RACGAP1","Rac GTPase activating protein 1"
"ILMN_1710124",0.642605314054171,9.19662451401031,9.77298202739152,1.33650553905715e-18,2.56715462802652e-17,31.4792604530915,"CMTM8","CKLF like MARVEL transmembrane domain containing 8"
"ILMN_1778104",-0.824904145512152,9.51673652429381,-9.77237397195125,1.34189427333021e-18,2.57645879763645e-17,31.4752794643866,"ACADM","acyl-CoA dehydrogenase medium chain"
"ILMN_2331636",0.506370041590294,9.01089517151031,9.77085671064444,1.35543507329587e-18,2.6014011613702e-17,31.4653461944908,"ACACA","acetyl-CoA carboxylase alpha"
"ILMN_2381899",-0.618495326556667,9.72419770932474,-9.77055220472854,1.35816897363079e-18,2.60559070032455e-17,31.463352705036,"OPTN","optineurin"
"ILMN_2415926",0.633822682599849,7.9016969375567,9.76877666199916,1.37421968821941e-18,2.6353142358433e-17,31.451729289874,"THOC3","THO complex subunit 3"
"ILMN_1696127",-0.395590999665226,9.14101556689691,-9.76762353541934,1.38474477861395e-18,2.65442158819025e-17,31.4441808421743,"BICRAL","BICRA like chromatin remodeling complex associated protein"
"ILMN_3234654",-0.186774950331998,6.62734119278866,-9.76650681496896,1.3950140171292e-18,2.67302321191409e-17,31.4368709981056,"PCLO","piccolo presynaptic cytomatrix protein"
"ILMN_1671217",0.307899099845713,13.505250216134,9.76410598267299,1.41734910040069e-18,2.71472008740173e-17,31.4211565522549,"RPS15","ribosomal protein S15"
"ILMN_1770433",-0.421563470945939,7.282828643,-9.76088131607054,1.44790924299884e-18,2.77213069236499e-17,31.4000518215797,"PIK3CG","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma"
"ILMN_1685928",0.485770894203689,7.93604644648969,9.75983149888002,1.45799913420464e-18,2.79031886104967e-17,31.3931815082629,"DYNC2I2","dynein 2 intermediate chain 2"
"ILMN_3277905",0.2204310677942,6.60321316570103,9.75915398760822,1.46454787134609e-18,2.80171799498206e-17,31.3887478073219,"SCD","stearoyl-CoA desaturase"
"ILMN_1666109",-0.772266774659784,7.38037313860825,-9.75565722325524,1.49881535563997e-18,2.8661131487349e-17,31.3658662900081,"MB","myoglobin"
"ILMN_1700652",-0.257605374057605,6.76367215159278,-9.75549917667454,1.5003828801737e-18,2.86795094597471e-17,31.3648321578696,"CHAD","chondroadherin"
"ILMN_1742544",-0.506038237143519,7.52019307380412,-9.75455997667499,1.50973168184305e-18,2.88465499936799e-17,31.3586868910092,"MEF2C","myocyte enhancer factor 2C"
"ILMN_2165975",-0.546838462259404,7.21033374409794,-9.75210058422949,1.5344880014383e-18,2.93077292358713e-17,31.3425958226784,"CES3","carboxylesterase 3"
"ILMN_1751571",0.39216724642057,9.73069330556186,9.75153926903265,1.54019459207724e-18,2.94048454821691e-17,31.33892349807,"RAD23A","RAD23 nucleotide excision repair protein A"
"ILMN_1771862",-0.412210588259077,8.30557968785567,-9.75132352324359,1.54239357727256e-18,2.94349444185712e-17,31.3375120310739,"TXNDC11","thioredoxin domain containing 11"
"ILMN_1774071",-0.898535339574767,7.16533325119072,-9.75057234770878,1.55007432207071e-18,2.95695904359515e-17,31.3325977211963,"CD177","CD177 molecule"
"ILMN_2056551",0.327344886934618,8.35588013920619,9.74976343380187,1.55838800104115e-18,2.97161970037241e-17,31.3273058211877,"RBMX2","RNA binding motif protein X-linked 2"
"ILMN_1790461",0.533369820860141,9.32273145219072,9.74969202647622,1.55912402329021e-18,2.97182487147901e-17,31.3268386829158,"UQCC2","ubiquinol-cytochrome c reductase complex assembly factor 2"
"ILMN_1654324",0.679602613567319,7.89517536669072,9.747453342432,1.58237521723836e-18,3.0149284457374e-17,31.3121940652129,"HEYL","hes related family bHLH transcription factor with YRPW motif like"
"ILMN_3238797",0.228241166795867,6.87046196848454,9.74731677581077,1.58380472481393e-18,3.01643678761381e-17,31.3113007353434,"FAM72A","family with sequence similarity 72 member A"
"ILMN_1678775",0.436785198676871,13.030277718866,9.74701864364804,1.58692988142482e-18,3.02117206491867e-17,31.3093505637053,"NPM1","nucleophosmin 1"
"ILMN_1678775",0.436785198676871,13.030277718866,9.74701864364804,1.58692988142482e-18,3.02117206491867e-17,31.3093505637053,"CLEC2D","C-type lectin domain family 2 member D"
"ILMN_2294978",-0.7565411549001,8.52472841873711,-9.74509329639521,1.60726052837276e-18,3.05864589081479e-17,31.2967567789302,"ANG","angiogenin"
"ILMN_1741684",-0.262947207542457,7.132301825,-9.74480529948118,1.61032382387664e-18,3.06324270438964e-17,31.2948730504899,"SMPD1","sphingomyelin phosphodiesterase 1"
"ILMN_2101832",0.958237771023084,10.1752780088814,9.74103004614525,1.65102080641278e-18,3.1393958156518e-17,31.270181644937,"LAPTM4B","lysosomal protein transmembrane 4 beta"
"ILMN_1806634",-0.549306135520252,9.56002899702062,-9.73951549780885,1.66763370273144e-18,3.16971052259524e-17,31.2602769114716,"NNT","nicotinamide nucleotide transhydrogenase"
"ILMN_2163819",0.315305834013769,6.83987153864948,9.73882366418615,1.67527757872813e-18,3.18296009232838e-17,31.2557526822638,"KIF21B","kinesin family member 21B"
"ILMN_1743402",0.463756307376298,6.82625066906701,9.73861473440874,1.67759283148891e-18,3.18607891570726e-17,31.2543864125298,"SIX4","SIX homeobox 4"
"ILMN_1790062",0.34305103024864,7.77880920801031,9.73855238439343,1.6782843790137e-18,3.18611273719621e-17,31.2539786844573,"OTULIN","OTU deubiquitinase with linear linkage specificity"
"ILMN_1662954",0.627605542038179,8.59547550102062,9.7382480724482,1.68166369016637e-18,3.19124702680448e-17,31.2519886973177,"CCT7","chaperonin containing TCP1 subunit 7"
"ILMN_1655983",-0.372341784662557,6.94083793731443,-9.73504461007469,1.71765073265387e-18,3.25823117317294e-17,31.2310415788077,"CDC14A","cell division cycle 14A"
"ILMN_2353143",-0.336942008256636,7.32522365428866,-9.73481344723533,1.72027701412772e-18,3.26190457089415e-17,31.2295301189484,"FBLIM1","filamin binding LIM protein 1"
"ILMN_1757317",0.376678193858245,9.23398819019072,9.73004496812183,1.77535268253786e-18,3.36498710850563e-17,31.198354111024,"LARS1","leucyl-tRNA synthetase 1"
"ILMN_1752351",0.502970113298474,9.66868269229897,9.72893921682119,1.78837258153084e-18,3.38830686620968e-17,31.1911255239017,"LAMP2","lysosomal associated membrane protein 2"
"ILMN_1716616",-0.721568719632698,8.11913249326289,-9.72790619984609,1.80062187191672e-18,3.41014851113103e-17,31.1843726732363,"MARVELD3","MARVEL domain containing 3"
"ILMN_2375879",0.746759365979464,7.70487606542784,9.72591680153431,1.82444738457622e-18,3.45388778289069e-17,31.1713686294161,"VEGFA","vascular endothelial growth factor A"
"ILMN_1730260",0.459407459424352,8.14390526629897,9.7254065043957,1.83060920656146e-18,3.46416604154828e-17,31.1680331307232,"EEF1AKMT1","EEF1A lysine methyltransferase 1"
"ILMN_1739236",0.329513563713729,7.63043524199484,9.72326714244915,1.85666809720507e-18,3.51207337267312e-17,31.1540500869479,"ZNF668","zinc finger protein 668"
"ILMN_1810172",1.46686779490232,7.41651046925258,9.72102251819389,1.88440597600604e-18,3.56311709737408e-17,31.1393801693352,"SFRP4","secreted frizzled related protein 4"
"ILMN_1670000",-0.368088413976468,10.2471453123299,-9.7195304637802,1.90307172046307e-18,3.59697288811746e-17,31.1296293710456,"DCAF6","DDB1 and CUL4 associated factor 6"
"ILMN_3232696",0.730260800267288,8.70703621546392,9.71573423812157,1.95139643975983e-18,3.68683730068886e-17,31.1048227768634,"DHFR","dihydrofolate reductase"
"ILMN_1679051",-0.933570322591737,8.00069889229381,-9.71516140440389,1.95879368017979e-18,3.69785840861087e-17,31.1010798589584,"PTPRR","protein tyrosine phosphatase receptor type R"
"ILMN_1726496",-0.251124834935509,7.16404022607216,-9.71516854070973,1.9587013546958e-18,3.69785840861087e-17,31.1011264873953,NA,NA
"ILMN_1653200",-0.666354288027081,8.00971639358763,-9.7145173857585,1.96714348013035e-18,3.71213947228109e-17,31.0968719061233,"SLC22A17","solute carrier family 22 member 17"
"ILMN_1692698",0.287745929378845,6.84838782739175,9.7129618003026,1.98745824107329e-18,3.74897886798389e-17,31.0867082615651,"VASH2","vasohibin 2"
"ILMN_1722286",-0.352468897312132,6.90687449036598,-9.71112863909464,2.01166599264055e-18,3.79312937767032e-17,31.0747317506428,"ABCA5","ATP binding cassette subfamily A member 5"
"ILMN_1737396",0.593128361047178,10.1419439007732,9.70903603581923,2.03965855063632e-18,3.84437835231534e-17,31.0610611848817,"PSMD14","proteasome 26S subunit, non-ATPase 14"
"ILMN_1651705",-0.555940590195362,9.92010471943299,-9.70878615841887,2.04302693209436e-18,3.84919297285825e-17,31.0594288524273,"CAT","catalase"
"ILMN_1759595",0.38936198997824,7.21776771730928,9.70705270017583,2.06654704615696e-18,3.8919557870475e-17,31.0481053751127,"RTL10","retrotransposon Gag like 10"
"ILMN_1751793",0.241185655700524,6.75818409053608,9.70642688595977,2.07510431322316e-18,3.90651604189185e-17,31.0440175363313,"PCNX2","pecanex 2"
"ILMN_2363668",0.370669790629703,8.80717737632474,9.70464072658925,2.09972231106965e-18,3.95128802588475e-17,31.032350782533,"YIF1B","Yip1 interacting factor homolog B, membrane trafficking protein"
"ILMN_1657347",0.618839090129089,7.68814383299485,9.70300577127174,2.12251092890498e-18,3.99258320715658e-17,31.0216723022587,"PODXL2","podocalyxin like 2"
"ILMN_1804568",0.28286047706982,6.71220031731959,9.70150103096165,2.14370193733556e-18,4.03084153545124e-17,31.0118448487548,"HOMER1","homer scaffold protein 1"
"ILMN_2129161",0.761582975960032,8.46905769104124,9.70073546929197,2.15456386795026e-18,4.04965521921175e-17,31.0068451691482,"LRRC32","leucine rich repeat containing 32"
"ILMN_1718336",0.616877043229444,10.2984586438144,9.70004956012646,2.16434217091096e-18,4.06641800804049e-17,31.0023657939605,"CHLSN","cholesin"
"ILMN_2355042",0.362983975153068,7.5799209573299,9.69761587940181,2.19939425006318e-18,4.13063360148879e-17,30.9864733591064,"CLUAP1","clusterin associated protein 1"
"ILMN_1739641",-0.445095707566647,9.2762509006701,-9.69677466735563,2.21164102969683e-18,4.15198508512756e-17,30.9809803904976,"MTMR3","myotubularin related protein 3"
"ILMN_1691090",0.438402385536911,8.4107144545567,9.69602893812112,2.22255444020891e-18,4.17081743958251e-17,30.9761110450741,"MPV17","mitochondrial inner membrane protein MPV17"
"ILMN_3304555",0.503990859821959,8.90808294626804,9.6958478444944,2.22521273859198e-18,4.17414956001645e-17,30.9749285878379,"CHCHD2","coiled-coil-helix-coiled-coil-helix domain containing 2"
"ILMN_1733155",0.353007892830285,7.45816776374227,9.69489487585736,2.23925370448869e-18,4.198822667933e-17,30.9687062706046,"GIT1","GIT ArfGAP 1"
"ILMN_1752668",-0.298641304876791,7.20278070843814,-9.69462674888412,2.24322013125196e-18,4.20459294518055e-17,30.966955599197,"DAAM2","dishevelled associated activator of morphogenesis 2"
"ILMN_1756220",0.416817144762573,10.022236916433,9.69291551327916,2.2686997734828e-18,4.25066609698898e-17,30.9557828851023,"DDX18","DEAD-box helicase 18"
"ILMN_1686981",0.651598213377847,7.93823377957217,9.69232192476117,2.27760517132343e-18,4.26566132878752e-17,30.9519074845253,"SULF2","sulfatase 2"
"ILMN_3263501",-0.278200637622935,6.73944884299484,-9.69192176997327,2.2836281674241e-18,4.27524845754099e-17,30.9492950136256,"ANKRD20A1","ankyrin repeat domain 20 family member A1"
"ILMN_3263501",-0.278200637622935,6.73944884299484,-9.69192176997327,2.2836281674241e-18,4.27524845754099e-17,30.9492950136256,"ANKRD20A3P","ankyrin repeat domain 20 family member A3, pseudogene"
"ILMN_3263501",-0.278200637622935,6.73944884299484,-9.69192176997327,2.2836281674241e-18,4.27524845754099e-17,30.9492950136256,"ANKRD20A2P","ankyrin repeat domain 20 family member A2, pseudogene"
"ILMN_3263501",-0.278200637622935,6.73944884299484,-9.69192176997327,2.2836281674241e-18,4.27524845754099e-17,30.9492950136256,"ANKRD20A4P","ankyrin repeat domain 20 family member A4, pseudogene"
"ILMN_1806310",-1.11557453974503,9.32787823760309,-9.69082888432776,2.30015877507064e-18,4.30449182718997e-17,30.9421601340409,"A1CF","APOBEC1 complementation factor"
"ILMN_1807448",-0.466726235258077,8.5275206822268,-9.69038359443187,2.30692815962438e-18,4.31545224163912e-17,30.9392531483234,"FAM8A1","family with sequence similarity 8 member A1"
"ILMN_2107184",-0.428521197280389,9.74719663578866,-9.68996926723176,2.31324464252686e-18,4.32555710340431e-17,30.9365483376717,"SNRK","SNF related kinase"
"ILMN_1729417",-1.08441177696337,10.2330418898918,-9.68982390775883,2.31546474508312e-18,4.32799714604667e-17,30.9355994114619,"GNE","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase"
"ILMN_2339835",-1.33007527490576,8.80952514716495,-9.68824329782985,2.33974297137077e-18,4.37164935267182e-17,30.9252812936503,"PTGS1","prostaglandin-endoperoxide synthase 1"
"ILMN_1661303",-0.453933667662554,7.23657262414433,-9.68438998827137,2.39999644673127e-18,4.4824578185593e-17,30.90012957347,NA,NA
"ILMN_2367239",-0.637588883041957,9.59010418093299,-9.68414317301644,2.40390803561411e-18,4.48799095950221e-17,30.8985186530356,"RCAN1","regulator of calcineurin 1"
"ILMN_3308265",0.560013132204022,6.90047518954639,9.68315147666054,2.41968872504677e-18,4.51567007922107e-17,30.8920461654292,"MIR302C","microRNA 302c"
"ILMN_2129563",0.22394840268276,6.6418101903866,9.68192409549792,2.43936260512626e-18,4.55059004325131e-17,30.8840357545924,"LDLRAD3","low density lipoprotein receptor class A domain containing 3"
"ILMN_1903159",-0.635612284270174,8.95356198001031,-9.68179689649947,2.44141057590906e-18,4.55261459521844e-17,30.8832056199402,"PPM1A","protein phosphatase, Mg2+/Mn2+ dependent 1A"
"ILMN_2228453",0.323739281304477,7.22424937312371,9.68134114384265,2.44876248750656e-18,4.564524163744e-17,30.8802312872351,"CEP104","centrosomal protein 104"
"ILMN_1747192",-0.309108502022975,6.94251248009794,-9.68065607937136,2.45985496722387e-18,4.58339406619451e-17,30.8757605108551,"RNF125","ring finger protein 125"
"ILMN_2300396",0.475132502183261,8.53809627868557,9.67906194620413,2.48586085513852e-18,4.63002598816466e-17,30.8653575145372,"COMMD5","COMM domain containing 5"
